,Unnamed: 0,Interval,Utc,FrontBP,SteerAng,Battery,AccelX,AccelY,AccelZ,Yaw,Pitch,Roll,Gsum,GsumMax,GsumPct,RPM,TPS,InjectorPW,Baro,MAP,Lambda,IAT,EngineTemp,EOP,EOT,WSFR,WSFL,WSRR,WSRL,TCSet,TCSlip,TCComp,TCCut,Analog8,OilTemp,AA_On,ThermLF1,ThermLF2,ThermRR1,ThermRR2,ThermLF3,ThermLF4,ThermLF5,ThermLF6,ThermLF7,ThermLF8,ThermRR3,ThermRR4,ThermRR5,ThermRR6,ThermRR7,ThermRR8,AA_LowDrag,Gear,AA_On1,AA_LowDrag1,Fuel_Mix,AA_Packages,Latitude,Longitude,Speed,Altitude,GPSSats,GPSQual,GPSDOP,run,x,y,label
56,284,1723181,1746076500813,0.0,131.0,,0.53,0.01,0.97,-14.0,-1.0,1.0,1.11,1.31,85.0,11272.0,45.0,4.2,,11.95,0.953,64.6,,72.7,5.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994007,-76.939865,23.79,27.4,29.0,3.0,0.9,rc_1,-46.87505320509252,-45.13739658830384,unlabeled
57,289,1723281,1746076500915,,,,,,,,,,,,,,,,,,,,,,,16.0,26.0,28.0,28.0,0.0,184.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994015,-76.939865,26.77,27.4,29.0,3.0,0.9,rc_1,-46.87505320509252,-44.249273814014835,unlabeled
58,294,1723381,1746076501007,0.13,132.0,13.78,0.54,-0.07,0.97,-9.0,-2.0,1.0,1.12,1.31,85.0,6440.0,9.4,3.36,15.0,9.84,0.954,64.6,88.0,60.1,5.0,18.0,50.0,19.0,20.0,0.0,188.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994019,-76.939858,29.03,27.4,30.0,3.0,0.9,rc_1,-46.26862011776151,-43.805212426081525,unlabeled
59,299,1723481,1746076501109,,,,,,,,,,,,,,,,,,,,,,,19.0,8.0,19.0,17.0,0.0,249.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994026,-76.939858,30.64,27.4,30.0,3.0,0.9,rc_1,-46.26862011776151,-43.02810499838144,unlabeled
60,304,1723581,1746076501213,15.21,132.0,,0.17,0.21,0.96,2.0,-4.0,2.0,1.0,1.31,76.0,5691.0,7.9,3.21,,10.77,0.955,64.6,,60.7,5.0,19.0,2.0,18.0,17.0,0.0,232.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994034,-76.939858,28.99,27.4,30.0,3.0,0.9,rc_1,-46.26862011776151,-42.139982223303626,unlabeled
61,309,1723681,1746076501314,,,,,,,,,,,,,,,,,,,,,,,18.0,52.0,18.0,17.0,0.0,248.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994038,-76.93985,28.26,27.4,30.0,3.0,0.9,rc_1,-45.57555373241623,-41.69592083537031,unlabeled
62,314,1723781,1746076501414,1.38,132.0,,-0.01,0.24,0.9,8.0,-2.0,2.0,0.93,1.31,71.0,6213.0,8.7,3.31,,10.3,0.954,66.4,,68.5,5.0,18.0,17.0,18.0,18.0,0.0,249.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994045,-76.93985,27.25,27.4,30.0,3.0,0.9,rc_1,-45.57555373241623,-40.91881340767023,unlabeled
63,319,1723881,1746076501514,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,0.0,7.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994053,-76.93985,27.67,27.4,30.0,3.0,0.9,rc_1,-45.57555373241623,-40.03069063259241,unlabeled
64,324,1723981,1746076501614,0.0,131.0,,-0.05,-0.05,0.9,7.0,-2.0,1.0,0.9,0.9,100.0,5617.0,9.2,3.75,,11.13,0.955,66.4,,60.5,5.0,17.0,18.0,17.0,18.0,0.0,50.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994057,-76.939842,28.13,27.5,30.0,3.0,0.9,rc_1,-44.88248734583981,-39.58662924544791,slalom
65,329,1724081,1746076501714,,,,,,,,,,,,,,,,,,,,,,,17.0,18.0,18.0,18.0,0.0,7.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994064,-76.939842,27.62,27.5,30.0,3.0,0.9,rc_1,-44.88248734583981,-38.80952181695902,slalom
66,334,1724181,1746076501814,0.0,131.0,,0.01,0.13,1.08,1.0,-2.0,-2.0,1.09,1.11,98.0,6004.0,9.2,4.13,,11.0,0.955,66.4,,64.2,5.0,17.0,17.0,17.0,18.0,0.0,225.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994072,-76.939835,27.34,27.5,30.0,3.0,0.9,rc_1,-44.2760542585088,-37.9213990418812,slalom
67,339,1724281,1746076501914,,,,,,,,,,,,,,,,,,,,,,,18.0,17.0,18.0,17.0,0.0,31.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994076,-76.939835,27.27,27.5,30.0,3.0,0.9,rc_1,-44.2760542585088,-37.4773376547367,slalom
68,344,1724381,1746076502008,0.0,132.0,13.8,-0.0,0.11,1.2,1.0,-2.0,-2.0,1.21,1.21,100.0,5667.0,9.4,3.83,15.0,11.24,0.955,66.4,88.0,60.6,5.0,18.0,17.0,18.0,18.0,0.0,180.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.994087,-76.939835,27.88,27.5,30.0,3.0,0.9,rc_1,-44.2760542585088,-36.2561688391033,slalom
69,349,1724481,1746076502110,,,,,,,,,,,,,,,,,,,,,,,17.0,18.0,17.0,17.0,0.0,249.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994095,-76.939827,27.57,27.5,30.0,3.0,0.9,rc_1,-43.58298787193239,-35.36804606402549,slalom
70,354,1724581,1746076502214,0.0,132.0,,0.04,0.25,0.82,2.0,2.0,0.0,0.86,1.21,71.0,5889.0,9.6,3.84,,10.96,0.954,66.4,,65.8,5.0,18.0,18.0,17.0,18.0,0.0,26.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994099,-76.939827,27.48,27.5,30.0,3.0,0.9,rc_1,-43.58298787193239,-34.923984676880984,slalom
71,359,1724681,1746076502313,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,19.0,0.0,23.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994106,-76.939819,27.9,27.5,30.0,3.0,0.9,rc_1,-42.88992148658711,-34.146877248392094,slalom
72,364,1724781,1746076502413,0.0,132.0,,0.01,0.02,1.38,1.0,-1.0,-1.0,1.38,1.38,100.0,5921.0,8.8,4.11,,10.98,0.954,66.4,,65.2,5.0,18.0,17.0,18.0,17.0,0.0,197.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994114,-76.939819,27.79,27.5,30.0,3.0,0.9,rc_1,-42.88992148658711,-33.258754473314276,slalom
73,369,1724881,1746076502515,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,0.0,3.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994118,-76.939819,27.82,27.5,30.0,3.0,0.9,rc_1,-42.88992148658711,-32.814693086169775,slalom
74,374,1724981,1746076502613,0.0,132.0,,-0.04,0.08,1.14,2.0,-2.0,-2.0,1.15,1.38,83.0,5967.0,8.9,4.0,,10.97,0.955,66.4,,65.0,5.0,18.0,18.0,18.0,18.0,0.0,68.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994125,-76.939812,27.96,27.5,30.0,3.0,0.9,rc_1,-42.2834883992561,-32.037585658469695,slalom
75,379,1725081,1746076502715,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,0.0,19.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994133,-76.939812,28.11,27.5,30.0,3.0,0.9,rc_1,-42.2834883992561,-31.149462883391877,slalom
76,384,1725181,1746076502815,0.0,132.0,,-0.05,0.3,1.15,0.0,-1.0,-1.0,1.19,1.38,86.0,5956.0,8.6,3.56,,10.85,0.955,66.4,,65.2,5.0,18.0,19.0,18.0,17.0,0.0,249.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994137,-76.939812,28.42,27.6,30.0,3.0,0.9,rc_1,-42.2834883992561,-30.705401495458563,slalom
77,389,1725281,1746076502915,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,18.0,18.0,0.0,253.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994144,-76.939812,28.16,27.6,30.0,3.0,0.9,rc_1,-42.2834883992561,-29.928294067758483,slalom
78,394,1725381,1746076503007,0.0,131.0,13.83,0.02,0.25,0.42,0.0,2.0,1.0,0.49,0.82,59.0,5947.0,9.2,3.73,15.0,10.9,0.954,66.4,88.0,65.3,5.0,18.0,17.0,18.0,19.0,0.0,33.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.994152,-76.939812,28.41,27.6,30.0,3.0,0.9,rc_1,-42.2834883992561,-29.040171292680668,slalom
79,399,1725481,1746076503113,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,18.0,17.0,0.0,22.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.99416,-76.939804,28.41,27.6,30.0,3.0,0.9,rc_1,-41.59042201267968,-28.15204851760285,slalom
80,404,1725581,1746076503215,0.0,132.0,,0.14,0.09,0.91,1.0,0.0,0.0,0.92,0.92,100.0,6030.0,9.0,3.81,,10.86,0.954,66.4,,65.4,5.0,18.0,18.0,18.0,18.0,0.0,3.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994167,-76.939804,28.46,27.6,30.0,3.0,0.9,rc_1,-41.59042201267968,-27.37494108990277,slalom
81,409,1725681,1746076503314,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,18.0,19.0,0.0,214.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994175,-76.939796,28.55,27.6,30.0,3.0,0.9,rc_1,-40.897355627334406,-26.486818314824955,slalom
82,414,1725781,1746076503414,0.0,132.0,,0.07,0.36,1.46,1.0,-1.0,-1.0,1.51,1.51,100.0,6047.0,9.5,3.6,,10.86,0.955,66.4,,65.2,5.0,18.0,18.0,18.0,18.0,0.0,7.0,0.0,0.0,2.28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994179,-76.939796,28.54,27.6,30.0,3.0,0.9,rc_1,-40.897355627334406,-26.04275692689164,slalom
83,419,1725881,1746076503514,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,17.0,0.0,3.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994186,-76.939796,28.74,27.6,30.0,3.0,0.9,rc_1,-40.897355627334406,-25.265649499191557,slalom
84,424,1725981,1746076503614,0.0,132.0,,-0.18,0.47,1.32,4.0,-2.0,1.0,1.41,1.56,90.0,6010.0,9.6,3.61,,10.84,0.955,66.4,,65.3,5.0,17.0,18.0,18.0,18.0,0.0,238.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994194,-76.939789,28.62,27.6,30.0,3.0,0.9,rc_1,-40.29092254000339,-24.377526724113743,slalom
85,429,1726081,1746076503714,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,0.0,209.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994202,-76.939789,28.62,27.6,30.0,3.0,0.9,rc_1,-40.29092254000339,-23.48940394903593,slalom
86,434,1726181,1746076503814,0.0,131.0,,-0.35,0.3,1.0,4.0,-2.0,0.0,1.11,1.56,71.0,6035.0,9.4,3.62,,10.82,0.955,66.4,,65.1,5.0,18.0,19.0,18.0,18.0,0.0,227.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994209,-76.939781,28.51,27.6,30.0,3.0,0.9,rc_1,-39.59785615342698,-22.712296521335844,slalom
87,439,1726281,1746076503914,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,18.0,19.0,0.0,249.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994213,-76.939781,28.73,27.6,30.0,3.0,0.9,rc_1,-39.59785615342698,-22.26823513340253,slalom
88,444,1726381,1746076504006,0.0,132.0,13.82,-0.28,0.14,0.71,0.0,0.0,-2.0,0.78,1.56,50.0,6084.0,9.2,3.73,15.0,10.85,0.955,66.4,90.0,64.1,5.0,19.0,18.0,18.0,18.0,0.0,253.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994221,-76.939781,28.58,27.6,30.0,3.0,0.9,rc_1,-39.59785615342698,-21.380112358324716,slalom
89,449,1726481,1746076504112,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,0.0,71.0,0.0,0.0,2.28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994228,-76.939774,28.52,27.6,30.0,3.0,0.9,rc_1,-38.99142306609597,-20.603004930624635,slalom
90,454,1726581,1746076504214,0.0,132.0,,-0.14,0.17,0.21,1.0,2.0,2.0,0.3,0.3,100.0,6086.0,9.2,3.76,,10.88,0.955,66.4,,65.2,5.0,18.0,18.0,19.0,18.0,0.0,224.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994232,-76.939774,28.68,27.6,30.0,3.0,0.9,rc_1,-38.99142306609597,-20.15894354348013,slalom
91,459,1726681,1746076504313,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,17.0,0.0,15.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.99424,-76.939774,28.59,27.6,30.0,3.0,0.9,rc_1,-38.99142306609597,-19.270820768402317,slalom
92,464,1726781,1746076504415,0.0,131.0,,-0.09,0.02,0.91,-1.0,-1.0,2.0,0.91,0.91,100.0,6037.0,8.9,3.73,,10.86,0.955,66.4,,63.9,5.0,19.0,19.0,18.0,18.0,0.0,253.0,0.0,0.0,2.28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994251,-76.939774,28.87,27.7,30.0,3.0,0.9,rc_1,-38.99142306609597,-18.049651952768922,slalom
93,469,1726881,1746076504515,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,0.0,238.0,0.0,0.0,2.28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994255,-76.939774,28.67,27.7,30.0,3.0,0.9,rc_1,-38.99142306609597,-17.60559056483561,slalom
94,474,1726981,1746076504613,0.0,132.0,,-0.13,-0.41,1.29,-1.0,-2.0,2.0,1.36,1.36,100.0,6054.0,5.7,3.09,,10.54,0.955,66.4,,65.0,5.0,18.0,18.0,18.0,18.0,0.0,194.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994263,-76.939766,28.63,27.7,30.0,3.0,0.9,rc_1,-38.298356680750686,-16.717467790546603,slalom
95,479,1727081,1746076504713,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,18.0,20.0,0.0,203.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.99427,-76.939766,28.91,27.7,30.0,3.0,0.9,rc_1,-38.298356680750686,-15.94036036205771,slalom
96,484,1727181,1746076504813,0.0,131.0,,-0.11,-0.29,1.05,-3.0,-2.0,2.0,1.09,1.36,80.0,6028.0,3.9,2.73,,10.01,0.954,66.4,,63.7,5.0,18.0,18.0,18.0,18.0,0.0,14.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994274,-76.939758,28.63,27.7,30.0,3.0,0.9,rc_1,-37.605290294174274,-15.496298974913207,slalom
97,489,1727281,1746076504913,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,0.0,14.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994282,-76.939758,28.52,27.7,30.0,3.0,0.9,rc_1,-37.605290294174274,-14.608176199835391,slalom
98,494,1727381,1746076505007,0.0,131.0,13.74,-0.08,-0.26,0.82,-1.0,-1.0,1.0,0.86,1.36,63.0,5891.0,3.2,2.35,15.0,9.78,0.955,66.4,92.0,62.8,5.0,18.0,19.0,18.0,18.0,0.0,230.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.994289,-76.939751,28.2,27.7,30.0,3.0,0.9,rc_1,-36.99885720684326,-13.831068771346498,slalom
99,499,1727481,1746076505113,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,0.0,15.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994293,-76.939751,28.2,27.7,30.0,3.0,0.9,rc_1,-36.99885720684326,-13.387007384201997,slalom
100,504,1727581,1746076505213,0.0,130.0,,-0.23,-0.09,0.94,-4.0,0.0,2.0,0.98,1.36,72.0,5349.0,3.6,2.42,,10.32,0.953,66.4,,57.1,5.0,17.0,18.0,17.0,17.0,0.0,219.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994305,-76.939743,27.78,27.7,30.0,3.0,0.9,rc_1,-36.305790821497986,-12.054823221979678,unlabeled
101,509,1727681,1746076505314,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,16.0,17.0,0.0,233.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994312,-76.939743,26.84,27.7,30.0,3.0,0.9,rc_1,-36.305790821497986,-11.277715793490785,unlabeled
102,514,1727781,1746076505414,0.0,130.0,,-0.2,0.07,1.02,-6.0,-1.0,2.0,1.04,1.04,100.0,5603.0,3.2,2.43,,10.18,0.955,66.4,,61.6,5.0,17.0,17.0,17.0,17.0,0.0,210.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994316,-76.939743,26.1,27.7,30.0,3.0,0.9,rc_1,-36.305790821497986,-10.833654406346284,unlabeled
103,519,1727881,1746076505514,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,16.0,17.0,0.0,220.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.99432,-76.939735,25.82,27.7,30.0,3.0,0.9,rc_1,-35.61272443492157,-10.38959301841297,unlabeled
104,524,1727981,1746076505614,0.0,131.0,,-0.2,-0.13,1.0,-6.0,-1.0,1.0,1.03,1.08,96.0,5181.0,3.3,2.43,,10.66,0.953,66.4,,55.6,5.0,16.0,17.0,16.0,17.0,0.0,205.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994328,-76.939735,25.29,27.7,30.0,3.0,0.9,rc_1,-35.61272443492157,-9.501470243335154,unlabeled
105,529,1728081,1746076505714,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,16.0,17.0,0.0,205.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994331,-76.939735,24.83,27.7,30.0,3.0,0.9,rc_1,-35.61272443492157,-9.168424202779574,unlabeled
106,534,1728181,1746076505814,0.0,131.0,,-0.22,-0.12,0.96,-8.0,-1.0,0.0,0.99,1.08,92.0,5181.0,3.3,2.43,,10.66,0.953,66.4,,55.6,5.0,16.0,17.0,16.0,17.0,0.0,205.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994339,-76.939735,23.77,27.7,30.0,3.0,0.9,rc_1,-35.61272443492157,-8.28030142849057,unlabeled
107,539,1728281,1746076505914,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,16.0,17.0,0.0,205.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994343,-76.939728,23.71,27.7,30.0,3.0,0.9,rc_1,-35.006291347590555,-7.836240040557256,unlabeled
108,544,1728381,1746076506006,0.0,131.0,13.78,-0.19,-0.01,0.97,-8.0,-1.0,0.0,0.99,1.08,91.0,5181.0,3.3,2.43,15.0,10.66,0.953,66.4,92.0,55.6,5.0,16.0,17.0,16.0,17.0,0.0,205.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99435,-76.939728,23.12,27.7,30.0,3.0,0.9,rc_1,-35.006291347590555,-7.059132612857175,unlabeled
109,549,1728481,1746076506108,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,16.0,17.0,0.0,205.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994354,-76.93972,22.63,27.7,30.0,3.0,0.9,rc_1,-34.31322496101414,-6.615071224923861,unlabeled
110,554,1728581,1746076506214,0.0,131.0,,-0.16,0.02,0.97,-7.0,-1.0,-1.0,0.99,1.08,92.0,5181.0,3.3,2.43,,10.66,0.953,66.4,,55.6,5.0,16.0,17.0,16.0,17.0,0.0,205.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994358,-76.939712,22.23,27.7,30.0,3.0,0.9,rc_1,-33.62015857566887,-6.1710098377793585,unlabeled
111,559,1728681,1746076506313,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,16.0,17.0,0.0,205.0,0.0,0.0,2.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994366,-76.939712,21.92,27.7,30.0,3.0,0.9,rc_1,-33.62015857566887,-5.282887062701543,unlabeled
